"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"AUS","QGDP","TOT","PC_CHGPP","Q","1984-Q3",0.846346,
"AUS","QGDP","TOT","PC_CHGPP","Q","1984-Q4",0.692453,
"AUS","QGDP","TOT","PC_CHGPP","Q","1985-Q1",1.456576,
"AUS","QGDP","TOT","PC_CHGPP","Q","1985-Q2",2.208062,
"AUS","QGDP","TOT","PC_CHGPP","Q","1985-Q3",1.358381,
"AUS","QGDP","TOT","PC_CHGPP","Q","1985-Q4",-0.261013,
"AUS","QGDP","TOT","PC_CHGPP","Q","1986-Q1",0.65952,
"AUS","QGDP","TOT","PC_CHGPP","Q","1986-Q2",-0.176041,
"AUS","QGDP","TOT","PC_CHGPP","Q","1986-Q3",0.27971,
"AUS","QGDP","TOT","PC_CHGPP","Q","1986-Q4",1.659019,
"AUS","QGDP","TOT","PC_CHGPP","Q","1987-Q1",0.957744,
"AUS","QGDP","TOT","PC_CHGPP","Q","1987-Q2",1.567668,
"AUS","QGDP","TOT","PC_CHGPP","Q","1987-Q3",1.818314,
"AUS","QGDP","TOT","PC_CHGPP","Q","1987-Q4",2.016821,
"AUS","QGDP","TOT","PC_CHGPP","Q","1988-Q1",0.433466,
"AUS","QGDP","TOT","PC_CHGPP","Q","1988-Q2",0.071219,
"AUS","QGDP","TOT","PC_CHGPP","Q","1988-Q3",0.825655,
"AUS","QGDP","TOT","PC_CHGPP","Q","1988-Q4",1.551811,
"AUS","QGDP","TOT","PC_CHGPP","Q","1989-Q1",1.028487,
"AUS","QGDP","TOT","PC_CHGPP","Q","1989-Q2",2.122421,
"AUS","QGDP","TOT","PC_CHGPP","Q","1989-Q3",0.810961,
"AUS","QGDP","TOT","PC_CHGPP","Q","1989-Q4",-0.267811,
"AUS","QGDP","TOT","PC_CHGPP","Q","1990-Q1",0.823224,
"AUS","QGDP","TOT","PC_CHGPP","Q","1990-Q2",0.134418,
"AUS","QGDP","TOT","PC_CHGPP","Q","1990-Q3",-0.590346,
"AUS","QGDP","TOT","PC_CHGPP","Q","1990-Q4",0.579294,
"AUS","QGDP","TOT","PC_CHGPP","Q","1991-Q1",-1.292161,
"AUS","QGDP","TOT","PC_CHGPP","Q","1991-Q2",-0.132475,
"AUS","QGDP","TOT","PC_CHGPP","Q","1991-Q3",0.41466,
"AUS","QGDP","TOT","PC_CHGPP","Q","1991-Q4",0.069077,
"AUS","QGDP","TOT","PC_CHGPP","Q","1992-Q1",0.747731,
"AUS","QGDP","TOT","PC_CHGPP","Q","1992-Q2",0.716676,
"AUS","QGDP","TOT","PC_CHGPP","Q","1992-Q3",1.012494,
"AUS","QGDP","TOT","PC_CHGPP","Q","1992-Q4",2.055323,
"AUS","QGDP","TOT","PC_CHGPP","Q","1993-Q1",0.693628,
"AUS","QGDP","TOT","PC_CHGPP","Q","1993-Q2",0.563039,
"AUS","QGDP","TOT","PC_CHGPP","Q","1993-Q3",0.106079,
"AUS","QGDP","TOT","PC_CHGPP","Q","1993-Q4",1.850849,
"AUS","QGDP","TOT","PC_CHGPP","Q","1994-Q1",1.67445,
"AUS","QGDP","TOT","PC_CHGPP","Q","1994-Q2",1.248578,
"AUS","QGDP","TOT","PC_CHGPP","Q","1994-Q3",0.76275,
"AUS","QGDP","TOT","PC_CHGPP","Q","1994-Q4",0.968372,
"AUS","QGDP","TOT","PC_CHGPP","Q","1995-Q1",-0.02851,
"AUS","QGDP","TOT","PC_CHGPP","Q","1995-Q2",0.36583,
"AUS","QGDP","TOT","PC_CHGPP","Q","1995-Q3",2.271779,
"AUS","QGDP","TOT","PC_CHGPP","Q","1995-Q4",0.065984,
"AUS","QGDP","TOT","PC_CHGPP","Q","1996-Q1",1.673673,
"AUS","QGDP","TOT","PC_CHGPP","Q","1996-Q2",0.701031,
"AUS","QGDP","TOT","PC_CHGPP","Q","1996-Q3",0.800383,
"AUS","QGDP","TOT","PC_CHGPP","Q","1996-Q4",0.905419,
"AUS","QGDP","TOT","PC_CHGPP","Q","1997-Q1",0.621524,
"AUS","QGDP","TOT","PC_CHGPP","Q","1997-Q2",2.955118,
"AUS","QGDP","TOT","PC_CHGPP","Q","1997-Q3",0.124656,
"AUS","QGDP","TOT","PC_CHGPP","Q","1997-Q4",1.418101,
"AUS","QGDP","TOT","PC_CHGPP","Q","1998-Q1",0.679534,
"AUS","QGDP","TOT","PC_CHGPP","Q","1998-Q2",0.980955,
"AUS","QGDP","TOT","PC_CHGPP","Q","1998-Q3",1.927661,
"AUS","QGDP","TOT","PC_CHGPP","Q","1998-Q4",1.544605,
"AUS","QGDP","TOT","PC_CHGPP","Q","1999-Q1",0.774103,
"AUS","QGDP","TOT","PC_CHGPP","Q","1999-Q2",0.331984,
"AUS","QGDP","TOT","PC_CHGPP","Q","1999-Q3",1.167218,
"AUS","QGDP","TOT","PC_CHGPP","Q","1999-Q4",1.697148,
"AUS","QGDP","TOT","PC_CHGPP","Q","2000-Q1",0.378045,
"AUS","QGDP","TOT","PC_CHGPP","Q","2000-Q2",0.918307,
"AUS","QGDP","TOT","PC_CHGPP","Q","2000-Q3",0.19249,
"AUS","QGDP","TOT","PC_CHGPP","Q","2000-Q4",-0.381032,
"AUS","QGDP","TOT","PC_CHGPP","Q","2001-Q1",1.02188,
"AUS","QGDP","TOT","PC_CHGPP","Q","2001-Q2",0.829493,
"AUS","QGDP","TOT","PC_CHGPP","Q","2001-Q3",1.202741,
"AUS","QGDP","TOT","PC_CHGPP","Q","2001-Q4",1.204761,
"AUS","QGDP","TOT","PC_CHGPP","Q","2002-Q1",0.754172,
"AUS","QGDP","TOT","PC_CHGPP","Q","2002-Q2",1.67542,
"AUS","QGDP","TOT","PC_CHGPP","Q","2002-Q3",0.348846,
"AUS","QGDP","TOT","PC_CHGPP","Q","2002-Q4",0.727628,
"AUS","QGDP","TOT","PC_CHGPP","Q","2003-Q1",0.104332,
"AUS","QGDP","TOT","PC_CHGPP","Q","2003-Q2",0.338476,
"AUS","QGDP","TOT","PC_CHGPP","Q","2003-Q3",1.665567,
"AUS","QGDP","TOT","PC_CHGPP","Q","2003-Q4",1.706718,
"AUS","QGDP","TOT","PC_CHGPP","Q","2004-Q1",0.795668,
"AUS","QGDP","TOT","PC_CHGPP","Q","2004-Q2",0.663148,
"AUS","QGDP","TOT","PC_CHGPP","Q","2004-Q3",0.765014,
"AUS","QGDP","TOT","PC_CHGPP","Q","2004-Q4",0.77449,
"AUS","QGDP","TOT","PC_CHGPP","Q","2005-Q1",0.783395,
"AUS","QGDP","TOT","PC_CHGPP","Q","2005-Q2",0.449001,
"AUS","QGDP","TOT","PC_CHGPP","Q","2005-Q3",1.066731,
"AUS","QGDP","TOT","PC_CHGPP","Q","2005-Q4",0.84583,
"AUS","QGDP","TOT","PC_CHGPP","Q","2006-Q1",0.207884,
"AUS","QGDP","TOT","PC_CHGPP","Q","2006-Q2",0.169435,
"AUS","QGDP","TOT","PC_CHGPP","Q","2006-Q3",1.493345,
"AUS","QGDP","TOT","PC_CHGPP","Q","2006-Q4",1.279979,
"AUS","QGDP","TOT","PC_CHGPP","Q","2007-Q1",1.491735,
"AUS","QGDP","TOT","PC_CHGPP","Q","2007-Q2",0.589814,
"AUS","QGDP","TOT","PC_CHGPP","Q","2007-Q3",1.109206,
"AUS","QGDP","TOT","PC_CHGPP","Q","2007-Q4",0.502187,
"AUS","QGDP","TOT","PC_CHGPP","Q","2008-Q1",1.134434,
"AUS","QGDP","TOT","PC_CHGPP","Q","2008-Q2",0.223898,
"AUS","QGDP","TOT","PC_CHGPP","Q","2008-Q3",0.775258,
"AUS","QGDP","TOT","PC_CHGPP","Q","2008-Q4",-0.483964,
"AUS","QGDP","TOT","PC_CHGPP","Q","2009-Q1",1.034941,
"AUS","QGDP","TOT","PC_CHGPP","Q","2009-Q2",0.559103,
"AUS","QGDP","TOT","PC_CHGPP","Q","2009-Q3",0.306353,
"AUS","QGDP","TOT","PC_CHGPP","Q","2009-Q4",0.732569,
"AUS","QGDP","TOT","PC_CHGPP","Q","2010-Q1",0.505685,
"AUS","QGDP","TOT","PC_CHGPP","Q","2010-Q2",0.517035,
"AUS","QGDP","TOT","PC_CHGPP","Q","2010-Q3",0.696202,
"AUS","QGDP","TOT","PC_CHGPP","Q","2010-Q4",1.018471,
"AUS","QGDP","TOT","PC_CHGPP","Q","2011-Q1",-0.2676,
"AUS","QGDP","TOT","PC_CHGPP","Q","2011-Q2",1.172056,
"AUS","QGDP","TOT","PC_CHGPP","Q","2011-Q3",1.350392,
"AUS","QGDP","TOT","PC_CHGPP","Q","2011-Q4",1.142532,
"AUS","QGDP","TOT","PC_CHGPP","Q","2012-Q1",0.936596,
"AUS","QGDP","TOT","PC_CHGPP","Q","2012-Q2",0.752687,
"AUS","QGDP","TOT","PC_CHGPP","Q","2012-Q3",0.581353,
"AUS","QGDP","TOT","PC_CHGPP","Q","2012-Q4",0.554528,
"AUS","QGDP","TOT","PC_CHGPP","Q","2013-Q1",0.273647,
"AUS","QGDP","TOT","PC_CHGPP","Q","2013-Q2",0.452465,
"AUS","QGDP","TOT","PC_CHGPP","Q","2013-Q3",0.797698,
"AUS","QGDP","TOT","PC_CHGPP","Q","2013-Q4",0.817515,
"AUS","QGDP","TOT","PC_CHGPP","Q","2014-Q1",0.693776,
"AUS","QGDP","TOT","PC_CHGPP","Q","2014-Q2",0.542903,
"AUS","QGDP","TOT","PC_CHGPP","Q","2014-Q3",0.478579,
"AUS","QGDP","TOT","PC_CHGPP","Q","2014-Q4",0.376746,
"AUS","QGDP","TOT","PC_CHGPP","Q","2015-Q1",0.848199,
"AUS","QGDP","TOT","PC_CHGPP","Q","2015-Q2",0.132836,
"AUS","QGDP","TOT","PC_CHGPP","Q","2015-Q3",1.077574,
"AUS","QGDP","TOT","PC_CHGPP","Q","2015-Q4",0.57518,
"AUS","QGDP","TOT","PC_CHGPP","Q","2016-Q1",0.877982,
"AUS","QGDP","TOT","PC_CHGPP","Q","2016-Q2",0.707847,
"AUS","QGDP","TOT","PC_CHGPP","Q","2016-Q3",0.146704,
"AUS","QGDP","TOT","PC_CHGPP","Q","2016-Q4",1.036224,
"AUS","QGDP","TOT","PC_CHGPP","Q","2017-Q1",0.299327,
"AUS","QGDP","TOT","PC_CHGPP","Q","2017-Q2",0.650826,
"AUS","QGDP","TOT","PC_CHGPP","Q","2017-Q3",0.974007,
"AUS","QGDP","TOT","PC_CHGPP","Q","2017-Q4",0.524364,
"AUS","QGDP","TOT","PC_CHGPP","Q","2018-Q1",0.895029,
"AUS","QGDP","TOT","PC_CHGPP","Q","2018-Q2",0.787351,
"AUS","QGDP","TOT","PC_CHGPP","Q","2018-Q3",0.317182,
"AUS","QGDP","TOT","PC_CHGPP","Q","2018-Q4",0.167464,
"AUS","QGDP","TOT","PC_CHGPP","Q","2019-Q1",0.452418,
"AUS","QGDP","TOT","PC_CHGPP","Q","2019-Q2",0.61173,
"AUS","QGDP","TOT","PC_CHGPP","Q","2019-Q3",0.554555,
"AUS","QGDP","TOT","PC_CHGPP","Q","2019-Q4",0.520939,
"AUS","QGDP","TOT","PC_CHGPP","Q","2020-Q1",-0.305863,
"CZE","QGDP","TOT","PC_CHGPY","Q","1995-Q1",6.363015,"E"
"CZE","QGDP","TOT","PC_CHGPY","Q","1995-Q2",5.760988,"E"
"CZE","QGDP","TOT","PC_CHGPY","Q","1995-Q3",7.388656,"E"
"CZE","QGDP","TOT","PC_CHGPY","Q","1995-Q4",4.281259,"E"
"CZE","QGDP","TOT","PC_CHGPY","Q","1996-Q1",4.971271,
"CZE","QGDP","TOT","PC_CHGPY","Q","1996-Q2",5.297839,
"CZE","QGDP","TOT","PC_CHGPY","Q","1996-Q3",2.766148,
"CZE","QGDP","TOT","PC_CHGPY","Q","1996-Q4",3.663733,
"CZE","QGDP","TOT","PC_CHGPY","Q","1997-Q1",0.837603,
"CZE","QGDP","TOT","PC_CHGPY","Q","1997-Q2",-0.17524,
"CZE","QGDP","TOT","PC_CHGPY","Q","1997-Q3",-1.247955,
"CZE","QGDP","TOT","PC_CHGPY","Q","1997-Q4",-1.562636,
"CZE","QGDP","TOT","PC_CHGPY","Q","1998-Q1",-1.163173,
"CZE","QGDP","TOT","PC_CHGPY","Q","1998-Q2",-0.57431,
"CZE","QGDP","TOT","PC_CHGPY","Q","1998-Q3",0.030306,
"CZE","QGDP","TOT","PC_CHGPY","Q","1998-Q4",0.333424,
"CZE","QGDP","TOT","PC_CHGPY","Q","1999-Q1",0.399779,
"CZE","QGDP","TOT","PC_CHGPY","Q","1999-Q2",0.510534,
"CZE","QGDP","TOT","PC_CHGPY","Q","1999-Q3",1.499736,
"CZE","QGDP","TOT","PC_CHGPY","Q","1999-Q4",2.513005,
"CZE","QGDP","TOT","PC_CHGPY","Q","2000-Q1",3.822594,
"CZE","QGDP","TOT","PC_CHGPY","Q","2000-Q2",4.464852,
"CZE","QGDP","TOT","PC_CHGPY","Q","2000-Q3",4.847665,
"CZE","QGDP","TOT","PC_CHGPY","Q","2000-Q4",4.181233,
"CZE","QGDP","TOT","PC_CHGPY","Q","2001-Q1",3.994815,
"CZE","QGDP","TOT","PC_CHGPY","Q","2001-Q2",3.229124,
"CZE","QGDP","TOT","PC_CHGPY","Q","2001-Q3",2.349362,
"CZE","QGDP","TOT","PC_CHGPY","Q","2001-Q4",2.575581,
"CZE","QGDP","TOT","PC_CHGPY","Q","2002-Q1",1.257165,
"CZE","QGDP","TOT","PC_CHGPY","Q","2002-Q2",1.464314,
"CZE","QGDP","TOT","PC_CHGPY","Q","2002-Q3",1.587957,
"CZE","QGDP","TOT","PC_CHGPY","Q","2002-Q4",1.646968,
"CZE","QGDP","TOT","PC_CHGPY","Q","2003-Q1",2.874009,
"CZE","QGDP","TOT","PC_CHGPY","Q","2003-Q2",3.467661,
"CZE","QGDP","TOT","PC_CHGPY","Q","2003-Q3",3.872415,
"CZE","QGDP","TOT","PC_CHGPY","Q","2003-Q4",4.095264,
"CZE","QGDP","TOT","PC_CHGPY","Q","2004-Q1",4.034002,
"CZE","QGDP","TOT","PC_CHGPY","Q","2004-Q2",4.193154,
"CZE","QGDP","TOT","PC_CHGPY","Q","2004-Q3",4.741652,
"CZE","QGDP","TOT","PC_CHGPY","Q","2004-Q4",5.662375,
"CZE","QGDP","TOT","PC_CHGPY","Q","2005-Q1",6.462093,
"CZE","QGDP","TOT","PC_CHGPY","Q","2005-Q2",6.672211,
"CZE","QGDP","TOT","PC_CHGPY","Q","2005-Q3",6.769393,
"CZE","QGDP","TOT","PC_CHGPY","Q","2005-Q4",6.787168,
"CZE","QGDP","TOT","PC_CHGPY","Q","2006-Q1",6.811541,
"CZE","QGDP","TOT","PC_CHGPY","Q","2006-Q2",7.433252,
"CZE","QGDP","TOT","PC_CHGPY","Q","2006-Q3",7.04563,
"CZE","QGDP","TOT","PC_CHGPY","Q","2006-Q4",6.495182,
"CZE","QGDP","TOT","PC_CHGPY","Q","2007-Q1",6.388068,
"CZE","QGDP","TOT","PC_CHGPY","Q","2007-Q2",5.177767,
"CZE","QGDP","TOT","PC_CHGPY","Q","2007-Q3",5.380114,
"CZE","QGDP","TOT","PC_CHGPY","Q","2007-Q4",5.303656,
"CZE","QGDP","TOT","PC_CHGPY","Q","2008-Q1",4.083506,
"CZE","QGDP","TOT","PC_CHGPY","Q","2008-Q2",3.91699,
"CZE","QGDP","TOT","PC_CHGPY","Q","2008-Q3",2.671577,
"CZE","QGDP","TOT","PC_CHGPY","Q","2008-Q4",-0.50432,
"CZE","QGDP","TOT","PC_CHGPY","Q","2009-Q1",-4.348723,
"CZE","QGDP","TOT","PC_CHGPY","Q","2009-Q2",-5.351162,
"CZE","QGDP","TOT","PC_CHGPY","Q","2009-Q3",-5.127096,
"CZE","QGDP","TOT","PC_CHGPY","Q","2009-Q4",-3.216696,
"CZE","QGDP","TOT","PC_CHGPY","Q","2010-Q1",0.858534,
"CZE","QGDP","TOT","PC_CHGPY","Q","2010-Q2",2.415174,
"CZE","QGDP","TOT","PC_CHGPY","Q","2010-Q3",2.76115,
"CZE","QGDP","TOT","PC_CHGPY","Q","2010-Q4",3.09428,
"CZE","QGDP","TOT","PC_CHGPY","Q","2011-Q1",2.977667,
"CZE","QGDP","TOT","PC_CHGPY","Q","2011-Q2",2.100367,
"CZE","QGDP","TOT","PC_CHGPY","Q","2011-Q3",1.157478,
"CZE","QGDP","TOT","PC_CHGPY","Q","2011-Q4",0.840364,
"CZE","QGDP","TOT","PC_CHGPY","Q","2012-Q1",0.047457,
"CZE","QGDP","TOT","PC_CHGPY","Q","2012-Q2",-0.741841,
"CZE","QGDP","TOT","PC_CHGPY","Q","2012-Q3",-0.940187,
"CZE","QGDP","TOT","PC_CHGPY","Q","2012-Q4",-1.21001,
"CZE","QGDP","TOT","PC_CHGPY","Q","2013-Q1",-1.397477,
"CZE","QGDP","TOT","PC_CHGPY","Q","2013-Q2",-0.539872,
"CZE","QGDP","TOT","PC_CHGPY","Q","2013-Q3",0.179827,
"CZE","QGDP","TOT","PC_CHGPY","Q","2013-Q4",1.598419,
"CZE","QGDP","TOT","PC_CHGPY","Q","2014-Q1",1.34484,
"CZE","QGDP","TOT","PC_CHGPY","Q","2014-Q2",2.016764,
"CZE","QGDP","TOT","PC_CHGPY","Q","2014-Q3",2.836812,
"CZE","QGDP","TOT","PC_CHGPY","Q","2014-Q4",2.83327,
"CZE","QGDP","TOT","PC_CHGPY","Q","2015-Q1",5.354148,
"CZE","QGDP","TOT","PC_CHGPY","Q","2015-Q2",5.758099,
"CZE","QGDP","TOT","PC_CHGPY","Q","2015-Q3",5.678336,
"CZE","QGDP","TOT","PC_CHGPY","Q","2015-Q4",5.073652,
"CZE","QGDP","TOT","PC_CHGPY","Q","2016-Q1",3.400968,
"CZE","QGDP","TOT","PC_CHGPY","Q","2016-Q2",2.318314,
"CZE","QGDP","TOT","PC_CHGPY","Q","2016-Q3",1.93454,
"CZE","QGDP","TOT","PC_CHGPY","Q","2016-Q4",2.152873,
"CZE","QGDP","TOT","PC_CHGPY","Q","2017-Q1",3.678979,
"CZE","QGDP","TOT","PC_CHGPY","Q","2017-Q2",6.078584,
"CZE","QGDP","TOT","PC_CHGPY","Q","2017-Q3",5.846256,
"CZE","QGDP","TOT","PC_CHGPY","Q","2017-Q4",5.813529,
"CZE","QGDP","TOT","PC_CHGPY","Q","2018-Q1",4.776856,
"CZE","QGDP","TOT","PC_CHGPY","Q","2018-Q2",2.647597,
"CZE","QGDP","TOT","PC_CHGPY","Q","2018-Q3",2.690299,
"CZE","QGDP","TOT","PC_CHGPY","Q","2018-Q4",2.59481,
"CZE","QGDP","TOT","PC_CHGPY","Q","2019-Q1",2.449349,
"CZE","QGDP","TOT","PC_CHGPY","Q","2019-Q2",2.373963,
"CZE","QGDP","TOT","PC_CHGPY","Q","2019-Q3",2.282941,
"CZE","QGDP","TOT","PC_CHGPY","Q","2019-Q4",1.968244,
"CZE","QGDP","TOT","PC_CHGPY","Q","2020-Q1",-1.992758,
"CZE","QGDP","TOT","PC_CHGPY","Q","2020-Q2",-10.702214,
"BEL","QGDP","TOT","PC_CHGPP","A","1961",4.973997,"E"
"BEL","QGDP","TOT","PC_CHGPP","A","1962",5.181529,"E"
"BEL","QGDP","TOT","PC_CHGPP","A","1963",4.40403,"E"
"BEL","QGDP","TOT","PC_CHGPP","A","1964",6.947614,"E"
"BEL","QGDP","TOT","PC_CHGPP","A","1965",3.586151,"E"
"BEL","QGDP","TOT","PC_CHGPP","A","1966",3.107014,"E"
"BEL","QGDP","TOT","PC_CHGPP","A","1967",3.868764,"E"
"BEL","QGDP","TOT","PC_CHGPP","A","1968",4.172249,"E"
"BEL","QGDP","TOT","PC_CHGPP","A","1969",6.62317,"E"
"BEL","QGDP","TOT","PC_CHGPP","A","1970",6.191981,"E"
"BEL","QGDP","TOT","PC_CHGPP","A","1971",3.753021,"E"
"BEL","QGDP","TOT","PC_CHGPP","A","1972",5.255647,"E"
"BEL","QGDP","TOT","PC_CHGPP","A","1973",6.122328,"E"
"BEL","QGDP","TOT","PC_CHGPP","A","1974",4.199634,"E"
"BEL","QGDP","TOT","PC_CHGPP","A","1975",-1.327,"E"
"BEL","QGDP","TOT","PC_CHGPP","A","1976",5.652751,"E"
"BEL","QGDP","TOT","PC_CHGPP","A","1977",0.626135,"E"
"BEL","QGDP","TOT","PC_CHGPP","A","1978",2.841913,"E"
"BEL","QGDP","TOT","PC_CHGPP","A","1979",2.341058,"E"
"BEL","QGDP","TOT","PC_CHGPP","A","1980",4.479516,"E"
"BEL","QGDP","TOT","PC_CHGPP","A","1981",-0.274343,"E"
"BEL","QGDP","TOT","PC_CHGPP","A","1982",0.602923,"E"
"BEL","QGDP","TOT","PC_CHGPP","A","1983",0.312325,"E"
"BEL","QGDP","TOT","PC_CHGPP","A","1984",2.467256,"E"
"BEL","QGDP","TOT","PC_CHGPP","A","1985",1.654485,"E"
"BEL","QGDP","TOT","PC_CHGPP","A","1986",1.822135,"E"
"BEL","QGDP","TOT","PC_CHGPP","A","1987",2.29455,"E"
"BEL","QGDP","TOT","PC_CHGPP","A","1988",4.733522,"E"
"BEL","QGDP","TOT","PC_CHGPP","A","1989",3.46588,"E"
"BEL","QGDP","TOT","PC_CHGPP","A","1990",3.147299,"E"
"BEL","QGDP","TOT","PC_CHGPP","A","1991",1.832652,"E"
"BEL","QGDP","TOT","PC_CHGPP","A","1992",1.530019,"E"
"BEL","QGDP","TOT","PC_CHGPP","A","1993",-0.958737,"E"
"BEL","QGDP","TOT","PC_CHGPP","A","1994",3.226064,"E"
"BEL","QGDP","TOT","PC_CHGPP","A","1995",2.384879,
"BEL","QGDP","TOT","PC_CHGPP","A","1996",1.321163,
"BEL","QGDP","TOT","PC_CHGPP","A","1997",3.793894,
"BEL","QGDP","TOT","PC_CHGPP","A","1998",1.961807,
"BEL","QGDP","TOT","PC_CHGPP","A","1999",3.542539,
"BEL","QGDP","TOT","PC_CHGPP","A","2000",3.716779,
"BEL","QGDP","TOT","PC_CHGPP","A","2001",1.099981,
"BEL","QGDP","TOT","PC_CHGPP","A","2002",1.706735,
"BEL","QGDP","TOT","PC_CHGPP","A","2003",1.037893,
"BEL","QGDP","TOT","PC_CHGPP","A","2004",3.571074,
"BEL","QGDP","TOT","PC_CHGPP","A","2005",2.321654,
"BEL","QGDP","TOT","PC_CHGPP","A","2006",2.55222,
"BEL","QGDP","TOT","PC_CHGPP","A","2007",3.677036,
"BEL","QGDP","TOT","PC_CHGPP","A","2008",0.447021,
"BEL","QGDP","TOT","PC_CHGPP","A","2009",-2.020572,
"BEL","QGDP","TOT","PC_CHGPP","A","2010",2.864019,
"BEL","QGDP","TOT","PC_CHGPP","A","2011",1.694577,
"BEL","QGDP","TOT","PC_CHGPP","A","2012",0.739281,
"BEL","QGDP","TOT","PC_CHGPP","A","2013",0.459253,
"BEL","QGDP","TOT","PC_CHGPP","A","2014",1.578648,
"BEL","QGDP","TOT","PC_CHGPP","A","2015",2.032566,
"BEL","QGDP","TOT","PC_CHGPP","A","2016",1.478278,
"BEL","QGDP","TOT","PC_CHGPP","A","2017",1.904172,
"BEL","QGDP","TOT","PC_CHGPP","A","2018",1.487539,
"BEL","QGDP","TOT","PC_CHGPP","A","2019",1.404454,
"ISL","QGDP","TOT","PC_CHGPP","Q","1960-Q2",-0.358006,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1960-Q3",-0.361266,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1960-Q4",-0.364558,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1961-Q1",-0.352241,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1961-Q2",-0.361198,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1961-Q3",0.979254,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1961-Q4",2.389213,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1962-Q1",2.324875,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1962-Q2",2.243607,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1962-Q3",2.41455,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1962-Q4",2.573507,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1963-Q1",2.485089,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1963-Q2",2.408237,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1963-Q3",2.521478,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1963-Q4",2.621829,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1964-Q1",2.529644,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1964-Q2",2.464763,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1964-Q3",1.990518,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1964-Q4",1.526308,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1965-Q1",1.496513,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1965-Q2",1.456998,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1965-Q3",2.116985,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1965-Q4",2.775478,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1966-Q1",2.66527,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1966-Q2",2.587698,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1966-Q3",1.046336,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1966-Q4",-0.538181,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1967-Q1",-0.557784,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1967-Q2",-0.535664,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1967-Q3",-1.180128,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1967-Q4",-1.883273,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1968-Q1",-1.901361,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1968-Q2",-1.935537,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1968-Q3",-0.593857,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1968-Q4",0.852386,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1969-Q1",0.850857,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1969-Q2",0.824551,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1969-Q3",1.239113,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1969-Q4",1.662742,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1970-Q1",-2.711694,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1970-Q2",6.150969,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1970-Q3",4.817923,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1970-Q4",3.756189,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1971-Q1",2.862525,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1971-Q2",2.260076,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1971-Q3",1.832169,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1971-Q4",1.534907,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1972-Q1",1.348162,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1972-Q2",1.312889,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1972-Q3",1.398144,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1972-Q4",1.542472,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1973-Q1",1.671396,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1973-Q2",1.781959,"E"
